10205641,9789576798535,隱藏,謝國鐘,None,None,方智,2002/10/25,240
10205643,9789576078453,100個世界地理的奇妙故事,洛姆國際,None,郭欣怡,如何,2002/10/30,210
10205686,9789576965203,科學常識小百科─咖哩飯有助減肥？,竹內均,None,None,新自然主義,2002/09/20,180
10205687,9789576965227,宇宙知識小百科─狗和貓哪個比較聰明？,竹內均,None,None,新自然主義,2002/10/03,180
10205688,9789570452297,老店滷味,None,None,None,出版菊,2002/10/11,88
10205702,9789867957382,歐洲後現代藝術,陳奇相,None,None,藝術家,2002/10/10,380
10205703,9789575264499,陽臺花壇＆庭院造景,山本洋子,None,None,瑞昇,2002/10/15,220
10205704,9789867864079,手相改運彩色圖鑑,松林山人,None,None,進源書局,2002/10/15,450
10205705,9789570424386,快活過癮香辣菜,高美雪,None,None,傳統色,2002/11/15,220
10205712,9789867883155,比愛情更假,李師江,None,None,寶瓶文化,2002/10/30,220
10205713,9789867883148,賤人,尹麗川,None,None,寶瓶文化,2002/10/30,220
10205726,9789576593246,通往幸福的60個入口,陳光,None,None,宇河文化出版有限公司,2002/10/15,240
10205730,9789576965210,生命奧秘小百科─嬰兒會不會做夢？,竹內均,None,None,新自然主義,2002/09/20,180
10205837,9789577764065,五穀雜糧療病法,李承翰,None,None,世茂,2002/09/30,160
10205839,9789577764102,世界科技英才錄─科學精神篇,袁運開等,None,None,世潮,2002/09/30,249
10205841,9789570368659,聲音的所在：透視電台節目規劃管理,黃葳威,None,None,道聲,2002/09/15,420
10205842,9789864170388,我所知道的康橋,徐志摩,None,None,天下文化,2002/09/10,330
10205876,9789578628229,現代民航飛機維修科技實務Vol.1,中國之翼編輯部,None,None,中國之翼,2002/09/30,900
10206193,9789572036792,創造財富，打造人生黃金屋,陳文龍,None,None,培育,2002/10/21,220
10206196,9789867804051,妳自己決定成功,蒂娜．珊蒂．馥萊荷娣,Tina Santi Flashery,賴志松,希代,2002/10/30,199
10206257,9789571025803,魔法戰士李維（3）,水野良,None,陳昱綺,尖端,2002/10/23,180
10206258,9789571025810,湖岸王國之魔法戰士,水野良,None,陳昱綺,尖端,2002/10/25,180
10206629,9789868029064,諸事大吉－教你看懂農民曆,王葳,None,None,紅印文化,2002/11/05,189
10206630,9789575609863,雅舍小品補遺,梁實秋,None,None,九歌,2002/10/01,210
10206631,9789575609788,老爬蟲的告白,司馬中原,None,None,九歌,2002/10/01,199
10206632,9789575090067,哈姆太郎大冒險,河井律子,None,王彩玲,青文,2002/06/10,150
10206633,9789575092078,哈姆太郎Love You,河井律子,None,王彩玲,青文,2002/06/25,150
